"Copy of Plane Section: Direction [1,0,0] (m)","Copy of Plane Section: Pressure (Pa)"
0.19313602446876732,-463.44233094398845
0.19308693567714152,-384.72534577673207
0.19299119079066887,-286.06330425963114
0.18363401422348175,230.22844211476917
0.1926843926223022,-63.17639027312825
0.19255492288141074,-40.12073486615259
0.18380219787669794,66.84205063245399
0.19320626844968378,-522.1033273175651
0.19315278709881145,-630.0846908142712
0.1931015684405829,-620.5914558188588
0.19057279401769078,-1334.848546181155
0.19322779353927666,-409.3120419157302
0.19318697713573363,-479.9349342185748
0.18369098207405055,132.34116152092486
0.1836602028749043,192.81694283064348
0.19250270569173955,-19.415780639859612
0.18402128587189748,28.25284247914883
0.19309558689334125,-607.5821392092662
0.19311430796069928,-631.0031217006078
0.19324220482633836,-527.9718992534597
0.19324311245183434,-509.2285126639324
0.19150452598311982,-1162.5627759285858
0.19242992484453786,-866.7099463326937
0.1926193424241086,-794.8114783940352
0.19308448932245753,-602.9095928951136
0.1907344643086859,207.35687409123187
0.19242080766232414,-27.97482514316615
0.19229224794291105,8.324636949732495
0.19135611381754264,167.45198841971762
0.19193433112491992,96.68379479874682
0.18448626792013445,-22.43824543918642
0.19213479455344729,-976.5521964476625
0.19280353651725735,-722.3062514942959
0.19295980115404815,-652.1940891183751
0.19307007313671876,-587.4634446093937
0.19305897039237202,-590.3981773949057
0.1930295339531169,-607.2863804078955
0.19011909550986766,250.26061739953317
0.18507747692221066,-125.55971871714243
0.19304337588506593,-602.3706950771135
0.18915049030242037,285.4085080847225
0.17746597098208997,446.25196992115025
0.1859394759923057,-237.44388051684803
0.1878470059766743,332.69009400971896
0.18024945597312445,424.6515219422853
0.18718851208591036,-373.0149076862095
0.18581032682949972,368.9648866469549
0.1830188860509186,402.26414017926277
0.18848825838246921,-524.8286488548223
0.19468562476883933,-1039.4226089757556
0.18981391503266667,-647.0352470483874
0.1926017519110495,-813.5915989772838
0.19118878905439896,-773.41459959214
0.07636451966209656,-1436.6500584585117
0.07911659346901549,-1534.8797997364593
0.08208308787379567,-1552.7168791663146
0.08490095352762989,-1632.1713963405746
0.08682833628054865,-1647.0055044985436
0.08818413271135189,-1700.74567803819
0.09018931879526068,-1699.5539065760356
0.0926936741409741,-1629.9409153926242
0.09516255058621302,-1704.6693437677413
0.09776309201567113,-1642.8265210174386
0.10049004462627811,-1595.8264950431126
0.10321850835252862,-1596.1929450699236
0.10597143770067227,-1582.8628071252197
0.10871070825311234,-1618.0093212039894
0.11145315392340482,-1592.6612991839202
0.11419826569878626,-1641.5758528200042
0.11694603704658182,-1595.1688352338454
0.11970139850079553,-1613.8947409661362
0.12246585795361643,-1578.7986299232593
0.12525475645588632,-1575.7555220231097
0.12803618353691493,-1545.469997563957
0.13080930900853038,-1530.2276350383274
0.13359447806894084,-1527.3811293895467
0.13639775221774886,-1484.0066141022792
0.1392473574644404,-1474.5647863290023
0.14214600757811083,-1430.4952595574568
0.14501467815788527,-1434.205322937822
0.14786484708936457,-1397.001093241268
0.15075259882450703,-1398.3759441845987
0.15366841413967003,-1373.97435071698
0.1564864150761101,-1384.0651167926073
0.15929649902436777,-1371.9156176526988
0.16228081756051754,-1373.0926602843606
0.16775025167250585,-1356.3715867693072
0.16525780840055382,-1359.7106275260724
0.16938744541478012,-1360.3321905698692
0.17111867816878185,-1332.6116680702435
0.17283438367580262,-1332.4140307796192
0.17450237031582033,-1341.353728851493
0.17625044983666333,-1328.5583505227967
0.17787256697054807,-1308.8523084181531
0.1797214246137532,-1299.2663100265686
0.18130433205197533,-1327.2067188296305
0.1833673434069748,-1332.4005624198433
0.1745560889835787,465.2855627074136
0.17147529491883673,479.8499775880309
0.16824245507854474,487.0615700289694
0.1649526281508547,496.8313011651466
0.1613399881167718,498.00423733282605
0.15744593064739515,499.8877517480918
0.15365673922285883,498.87311183420354
0.1499302220569736,497.41882394818884
0.14624627022931413,497.326836974542
0.14260704601702084,493.9075152384365
0.139002202304759,493.0994121005911
0.13542118498622274,488.66439913553023
0.1318657514297873,485.8876055396085
0.12833150687108316,481.10803483261384
0.12481884116619624,476.9168815105468
0.12128004707833022,472.6249352810224
0.1177944142842158,467.0706589373151
0.11441024482148994,463.41802528535175
0.11093523581673448,455.1466835960869
0.10740036046248712,448.78400493567204
0.10391975097996098,437.70600245544847
0.10054255801184103,428.69105630844905
0.09743848567184085,415.9563567324958
0.09450893164225875,405.04718123128384
0.07465660398093288,-1346.7582793227555
0.09163695614291327,390.63345501475436
0.07346451109002312,-1290.7070430739868
0.08890021337624165,374.38813698363526
0.07168114649918578,-1203.2550507239503
0.08624584690245282,358.9401210608315
0.06976854889287065,-1026.774266468897
0.08362789443074603,344.9293386911407
0.06582576711645667,526.1173268752723
0.06572759196091801,545.2646884395773
0.06630509173738754,471.69884199283877
0.06592132970000567,496.0182971132368
0.06601939070854898,494.57934531389935
0.06562397894221506,578.3783202721362
0.06737185062781756,-761.7808392713306
0.06776679736103819,-761.7808392713306
0.06850497984087088,-761.7808392713306
0.0810420477958324,330.77585436032393
0.06627948017697938,474.44093900122346
0.06633671169098444,472.79988160385744
0.06616796874999997,482.7931148488532
0.06552566230679226,614.0623773372635
0.06536370244433579,618.6106662942085
0.06530487957838671,605.5916126470141
0.06701743623225495,-560.069030167634
0.07838764283085006,322.9861835508645
0.06639630133826528,475.31064043910874
0.06544827403411949,622.3252865622302
0.06528463880202798,600.1248738007615
0.06510244520262524,476.66427187578006
0.0650832857882078,476.2321419975675
0.0664231972072278,-394.45169509642216
0.07570456865016874,308.6209214771187
0.06966719921268853,362.52583271871
0.06647575566682645,474.84308228146216
0.0665964805646314,472.4702470466307
0.07107355667389949,341.8481362608056
0.06525844069370632,587.9003337130066
0.06511323179115414,490.8895755451478
0.06521654080908654,574.8228270817215
0.06509235293454346,479.0303897275133
0.06507478250423177,460.52789202826915
0.06506552676242416,316.02955121066174
0.06551998428087585,-19.000059952958324
0.06593577825069948,-206.1836752278883
0.07310490013711257,314.6259938969875
0.06829810263649372,400.2185957646874
0.06713067127082675,445.8298504953532
0.06513015727939389,520.5769538227945
0.0651646606714048,542.6068618792548
0.06506192760424728,446.33675903821245
0.06504981742550242,419.29523687158957
0.06504513762670855,381.30811824363025
0.06525434882127777,110.59672130046486
0.06513578256514052,207.27292370883626
