"Copy of Plane Section: Direction [1,0,0] (m)","Copy of Plane Section: Pressure (Pa)"
0.18718851208591036,-1042.886314957686
0.18581032682949972,1027.3035141215262
0.1830188860509186,1119.1887930100286
0.18848825838246921,-1458.595574357688
0.19468562476883933,-2893.5258981231336
0.18981391503266667,-1794.126823718574
0.1926017519110495,-2264.0210990190953
0.19118878905439896,-2144.9444058261647
0.07636451966209656,-4052.714539790155
0.07911659346901549,-4324.432720261895
0.08208308787379567,-4371.44358316906
0.08490095352762989,-4591.264667622889
0.08682833628054865,-4634.324918377249
0.08818413271135189,-4784.6319418717385
0.09018931879526068,-4777.228409298005
0.0926936741409741,-4583.969717975411
0.09516255058621302,-4791.6408937992765
0.09776309201567113,-4617.76469895155
0.10049004462627811,-4484.706128619416
0.10321850835252862,-4483.214805026687
0.10597143770067227,-4444.384319991938
0.10871070825311234,-4543.550386308018
0.11145315392340482,-4471.789307447431
0.11419826569878626,-4610.347391566352
0.11694603704658182,-4479.156909140607
0.11970139850079553,-4532.007402576424
0.12246585795361643,-4432.79689923703
0.12525475645588632,-4424.75881309781
0.12803618353691493,-4339.311463724227
0.13080930900853038,-4296.586116007815
0.13359447806894084,-4289.379631936301
0.13639775221774886,-4167.693422110511
0.1392473574644404,-4141.43056688076
0.14214600757811083,-4016.2934322399815
0.14501467815788527,-4029.212763404757
0.14786484708936457,-3923.6696915696207
0.15075259882450703,-3929.4369712312628
0.15366841413967003,-3861.0285632677533
0.1564864150761101,-3891.541531023542
0.15929649902436777,-3858.445604485796
0.16228081756051754,-3863.6848842788454
0.16775025167250585,-3818.7714986260467
0.16525780840055382,-3827.249627274728
0.16938744541478012,-3832.1236027342793
0.17111867816878185,-3757.9248914844666
0.17283438367580262,-3759.0565397375344
0.17450237031582033,-3787.835838997879
0.17625044983666333,-3754.854311045677
0.17787256697054807,-3697.839700441815
0.1797214246137532,-3666.716241722686
0.18130433205197533,-3750.3133753562556
0.1833673434069748,-3767.1743056009273
0.1745560889835787,1293.9003176412461
0.17147529491883673,1334.6101175771412
0.16824245507854474,1354.4814980382748
0.1649526281508547,1382.0216175282405
0.1613399881167718,1384.9584053683138
0.15744593064739515,1390.2671318677496
0.15365673922285883,1387.2767235785034
0.1499302220569736,1383.1499944011878
0.14624627022931413,1383.0233076225406
0.14260704601702084,1373.3394214842458
0.139002202304759,1371.2660415331989
0.13542118498622274,1358.8466822914122
0.1318657514297873,1351.2169188635094
0.12833150687108316,1337.8772016068865
0.12481884116619624,1326.3333369476097
0.12128004707833022,1314.5388760623568
0.1177944142842158,1299.2050536252398
0.11441024482148994,1289.3114742957532
0.11093523581673448,1266.4315574033942
0.10740036046248712,1248.9383353008066
0.10391975097996098,1218.3769854909997
0.10054255801184103,1193.8990904025416
0.09743848567184085,1158.9278646809746
0.09450893164225875,1129.3242400517115
0.07465660398093288,-3801.794682948778
0.09163695614291327,1090.0882707348778
0.07346451109002312,-3646.6917482742883
0.08890021337624165,1045.8014440440313
0.07168114649918578,-3406.9609916247787
0.08624584690245282,1004.0633046628384
0.06976854889287065,-2913.3022827779214
0.08362789443074603,966.2536214872367
0.06582576711645667,1491.0825841181118
0.06572759196091801,1539.1704330566392
0.06630509173738754,1344.9715621525336
0.06592132970000567,1412.2474871838917
0.06601939070854898,1407.9825215296728
0.06562397894221506,1623.4007256832433
0.06737185062781756,-2176.381279217671
0.06776679736103819,-2176.381279217671
0.06850497984087088,-2176.381279217671
0.0810420477958324,928.658758971845
0.06627948017697938,1352.6146413472713
0.06633671169098444,1348.5830642663352
0.06616796874999997,1376.6497481581828
0.06552566230679226,1708.6262740960456
0.06536370244433579,1708.8324120142227
0.06530487957838671,1664.1395734956855
0.06701743623225495,-1638.684599712513
0.07838764283085006,908.5465762242533
0.06639630133826528,1354.3170418620057
0.06544827403411949,1725.8086317668826
0.06528463880202798,1649.356142232707
0.06510244520262524,1288.9694347054158
0.0650832857882078,1282.5654454480484
0.0664231972072278,-1182.4239866802425
0.07570456865016874,870.9130922619197
0.06966719921268853,1025.3674620943855
0.06647575566682645,1348.9435761319337
0.0665964805646314,1340.3127059611145
0.07107355667389949,966.2438450419936
0.06525844069370632,1616.7606089214664
0.06511323179115414,1327.7588446467853
0.06521654080908654,1574.0022868953972
0.06509235293454346,1292.9458476922966
0.06507478250423177,1240.035629810663
0.06506552676242416,818.3405102324613
0.06551998428087585,-126.97860341112906
0.06593577825069948,-656.9882142153682
0.07310490013711257,890.9873060155917
0.06829810263649372,1128.2938517315513
0.06713067127082675,1258.9007675904788
0.06513015727939389,1410.2879530477987
0.0651646606714048,1476.5013632219402
0.06506192760424728,1199.255204145859
0.06504981742550242,1121.262570426857
0.06504513762670855,1010.589720774519
0.06525434882127777,243.0127082027188
0.06513578256514052,507.3630030721361
