"Copy of Plane Section: Direction [1,0,0] (m)","Copy of Plane Section: Pressure (Pa)"
0.1402100508466534,858.0987870923882
0.13764302233445563,854.6435443378585
0.135075791999124,850.6543460939265
0.13251227859960346,846.1116074243159
0.129953073171208,841.0912531052167
0.12739487612229433,835.80253369319
0.12484065915465911,830.1713336964712
0.12225778202663631,824.1283908563755
0.11970250074088856,818.0309581386535
0.11721689057140955,811.8034358653174
0.11466899633098063,804.6366788230107
0.11207958424459911,796.7759490768419
0.10952347005905433,787.2625049794684
0.10697338092108366,776.2390551316811
0.1044274624087603,763.7465264760058
0.10188374775244244,750.070696329864
0.09928044338402277,733.823730662323
0.09678506823399613,716.6546992912927
0.09432533665664455,696.8533721093395
0.09177604161428324,673.4978451564466
0.08928384448100152,647.8167651213182
0.0867989198281887,620.4381096674078
0.08432350611793574,593.3647369499196
0.0818434644921018,568.259663927552
0.0794526046259636,543.6229595516132
0.07707554864636385,522.4319973631726
0.07466720294355007,504.3169951854075
0.06625964340068934,775.0816867778103
0.0664871898839265,757.4259310380814
0.06673776487021463,734.7784731615619
0.06572194935417608,901.5351537635145
0.06609550567250189,793.1817102988632
0.06588705977876597,840.0272850179582
0.07068059424179038,553.9234999454067
0.07237249939747659,517.8574767184407
0.06954572957468622,567.817903392922
0.06763137750599907,663.8953983738747
0.0671195416609727,712.1212528123326
0.06567674088694525,931.2854356132797
0.06575671202148395,883.4316882699446
0.06581369575024126,866.0862370375877
0.06597748738141708,814.7637135088659
0.06561623197954217,971.4683741259801
0.06843227002191794,620.7429420784676
0.06531960215090853,1101.483361400834
0.06537984033196298,1095.9915442655383
0.06555068960249064,1014.7047891492584
0.06525992723001617,1092.318055073729
0.0650669192389074,857.4021985796581
0.06555922351641044,23.567152903062603
0.06623326519914993,-365.1308028680403
0.06505085794409984,727.1789900341914
0.06526056400459947,273.267113420673
0.06543118402385278,1078.8834920243116
0.06548579427646281,1052.2555967322578
0.06511243718889631,968.9403656506554
0.06518794868655799,1050.1965743476196
0.06509762692281357,544.8710573053503
0.19150957315568135,922.9334731892395
0.1872544351914778,932.8970692178626
0.1890288464726484,927.0693340764899
0.1837747187728011,1073.4420887816757
0.18611938771378234,958.3326179728915
0.18505060321386363,997.7138197460063
0.184353279418308,1031.7734261499006
0.18353978296480367,1091.2843484856442
0.1833349107602169,1093.1926621313792
0.18364572051369776,1083.7947242806258
0.1839972293798552,1056.2424217337789
0.18326095744861917,1085.283217555151
0.18345236424483935,1094.6625324824192
0.1833803986928277,1094.6625324824192
0.18340494948348174,1094.6625324824192
0.1832168308595245,1073.9105877967722
0.1831727902329598,1049.356897667758
0.18319465593603723,1063.2216708394224
0.1831498297755651,1026.9163612486839
0.18313213595887018,985.9165014690087
0.18311913907503954,924.4389010996906
0.18311736750242058,850.2332747578313
0.1831337240791397,751.4860965397659
0.18317365894134818,634.295375671778
0.1832147008335677,513.1630400668677
0.18325422599458335,429.62599235637
0.183322524880759,320.5683383343742
0.18329237535956255,359.8436398832755
0.18337463782601282,269.73095455311994
0.21498361109603084,-318.40413736163435
0.18347072642390527,206.99730889836965
0.1835462364244052,144.53799595200505
0.21398205852177482,-467.6230217368418
0.1836126006296776,114.26785785035581
0.21321315011857409,-563.9819668570723
0.18379696790573957,71.93154862986887
0.2119366796615694,-717.281799410381
0.18407977736310438,-31.81015557665024
0.21011042591317997,-933.8539982621903
0.184399860213091,-168.1951792465983
0.20798211743928147,-1183.5232115273034
0.17385234260773644,813.1619613907964
0.19197743371176562,43.06547359509548
0.18475367338407073,-306.191990664203
0.20571489236062113,-1429.2361034772994
0.1915319800878953,171.35852858018262
0.17654201272063197,783.540938578584
0.1931281121340968,-1145.1065651337549
0.19230404596191303,-115.2303495959032
0.18512920849397546,-435.40196990806623
0.2033092091741327,-1627.246706002502
0.1908182202992343,276.3917097520715
0.17910007281467588,747.2203432154138
0.1931756279436383,-1494.1946209505002
0.193121160703068,-1091.7447353136906
0.19306399225433704,-973.7731641316594
0.192983556108707,-819.8699745723268
0.19288419755991948,-672.8867682533559
0.1927276038578763,-471.22016721860757
0.1925180212618231,-302.64268006359225
0.1855551033464733,-585.4905123661174
0.20077908071717537,-1748.2806545090796
0.18983821835486747,390.1986737623154
0.18161749049863948,707.5189373123854
0.19128477602937083,-1696.6382762852552
0.19311069693288635,-1079.2721755943435
0.19309790192669174,-1068.9423306315655
0.1862891932212206,-609.9437626637997
0.19839055301417907,-1795.5701797210127
0.19049745409454283,-1934.7740644928688
0.18878614975882857,483.9358478272222
0.18414020611650245,659.5020611279642
0.19321062162429678,-1332.577028000632
0.1932286275635051,-1455.299536807007
0.1927508205553337,-1352.6504117615973
0.1920041225069766,-1501.1869741711691
0.19251397527337483,-1383.1524485509642
0.18780943691281185,-921.1370861673958
0.19630934965653316,-1926.4510543981648
0.18987641667684813,-2030.293558366313
0.18679587370539855,581.3108977098063
0.1931760749975579,-1331.7029977501732
0.19290324951440674,-1349.3174239771868
0.19313172056043043,-1330.111865958667
0.19323771985967045,-1375.1292259287725
0.19324623983594097,-1469.4259057405588
0.19522310727946246,-1861.4482391708991
0.1899372784465696,-1314.1916512891942
0.19419425541566793,-1793.893600083081
0.1885382779214018,-2081.0903395235086
0.1930454381240606,-1342.7730497829546
0.19215559053497003,-1597.9599686728745
0.13225468976954258,-2584.823431139414
0.12983536214583913,-2617.961884229788
0.12738843107689296,-2646.864598697526
0.12492830702473715,-2679.398934090998
0.12250895221038102,-2706.120235298472
0.12007151487304558,-2729.9785488914163
0.11762773936281917,-2749.7216166035614
0.11519691846653171,-2759.793454334223
0.11276712083231052,-2760.6001639709834
0.1103355813856018,-2750.9812969389163
0.10788802025774699,-2742.4950277803136
0.10544590702524559,-2731.0173476508367
0.10302446723920694,-2722.3517330107443
0.10061060858348933,-2738.8835640849497
0.09818088838174145,-2774.2787522159965
0.09575731519943016,-2817.77703931603
0.09336286989804823,-2855.312404948183
0.09097395827141254,-2885.2271591037115
0.08857209382523641,-2866.9335663420707
0.08621228262342912,-2820.7515485439785
0.08388298839059356,-2762.7263901415554
0.08156290107964079,-2681.7302837165566
0.07922826482746044,-2557.2991866191305
0.07693580719687218,-2435.4347136616175
0.07449861666473517,-2243.9206571274904
0.07216785734333331,-1999.8026504170894
0.07063015770795347,-1824.9609980606447
0.06953154524382205,-1653.9217717057245
0.06853691534123138,-1462.5439206987555
0.06740972725537453,-1005.9887713792187
